año,mes,nación,5 estrellas,4 estrellas,3 estrellas,1 y 2 estrellas,hoteles,extrahoteleros,total
2012,9,Alemania,3489,9316,2132,34,14971,2576,17547
2012,9,Francia,423,1121,621,50,2215,523,2738
2012,9,Gran Bretaña,5540,21237,4199,599,31575,18409,49984
2012,9,Irlanda,177,420,114,12,723,840,1563
2012,9,Italia,260,1582,302,24,2168,934,3102
2012,9,Suecia,7,475,96,14,592,356,948
2012,9,Noruega,74,332,22,89,517,201,718
2012,9,Dinamarca,13,410,8,195,626,224,850
2012,9,Finlandia,3,76,4,0,83,75,158
2012,9,Suiza,677,993,172,3,1845,365,2210
2012,9,Austria,187,629,57,0,873,82,955
2012,9,Rusia,915,2482,467,169,4033,2765,6798
2012,9,Países del Este,466,3328,493,62,4349,2475,6824
2012,9,Resto de Europa,332,1886,438,28,2684,706,3390
2012,9,Estados Unidos,109,38,4,5,156,64,220
2012,9,Resto de América,29,100,30,3,162,50,212
2012,9,Resto del Mundo,66,362,18,7,453,121,574
2012,9,TOTAL,17545,63465,13342,1666,96018,40517,136535
2012,10,España,1867,9527,2274,140,13808,4462,18270
2012,10,Holanda,706,3123,656,17,4502,2289,6791
2012,10,Bélgica,1594,3640,314,6,5554,447,6001
2012,10,Alemania,4090,9779,4188,21,18078,2974,21052
2012,10,Francia,388,1750,339,19,2496,1602,4098
2012,10,Gran Bretaña,7765,25401,3199,786,37151,20302,57453
2012,10,Irlanda,274,782,103,2,1161,583,1744
2012,10,Italia,106,1908,478,19,2511,594,3105
2012,10,Suecia,384,2119,540,48,3091,1702,4793
2012,10,Noruega,177,1390,354,84,2005,1323,3328
2012,10,Dinamarca,76,1293,165,444,1978,1247,3225
2012,10,Finlandia,190,1728,559,2,2479,1105,3584
2012,10,Suiza,906,1302,216,11,2435,588,3023
2012,10,Austria,441,512,77,2,1032,255,1287
2012,10,Rusia,753,2111,493,159,3516,3622,7138
2012,10,Países del Este,223,3005,528,24,3780,1980,5760
2012,10,Resto de Europa,325,1523,614,0,2462,799,3261
2012,10,Estados Unidos,107,119,6,0,232,36,268
2012,10,Resto de América,39,66,30,1,136,83,219
2012,10,Resto del Mundo,76,394,35,1,506,87,593
2012,10,TOTAL,20487,71472,15168,1786,108913,46080,154993
2012,11,España,1054,4532,1791,37,7414,3098,10512
2012,11,Holanda,461,2094,746,25,3326,2218,5544
2012,11,Bélgica,1316,3290,335,11,4952,1110,6062
2012,11,Alemania,4434,10647,2950,18,18049,2724,20773
2012,11,Francia,343,1372,367,20,2102,1714,3816
2012,11,Gran Bretaña,5981,21391,2535,677,30584,20117,50701
2012,11,Irlanda,197,547,62,4,810,644,1454
2012,11,Italia,111,1079,125,10,1325,628,1953
2012,11,Suecia,509,4588,843,87,6027,2351,8378
2012,11,Noruega,239,2542,563,102,3446,2253,5699
2012,11,Dinamarca,143,1532,163,411,2249,1701,3950
2012,11,Finlandia,530,2360,630,12,3532,1513,5045
2012,11,Suiza,545,878,161,9,1593,442,2035
2012,11,Austria,286,723,109,1,1119,323,1442
2012,11,Rusia,795,2221,546,268,3830,3653,7483
2012,11,Países del Este,284,2962,307,14,3567,1403,4970
2012,11,Resto de Europa,247,1101,414,0,1762,723,2485
2012,11,Estados Unidos,70,53,10,7,140,54,194
2012,11,Resto de América,13,26,9,2,50,51,101
2012,11,Resto del Mundo,112,404,22,4,542,73,615
2012,11,TOTAL,17670,64342,12688,1719,96419,46793,143212
2012,12,España,2193,5851,1987,20,10051,3703,13754
2012,12,Holanda,634,2170,652,12,3468,2367,5835
2012,12,Bélgica,1389,3695,313,16,5413,1130,6543
2012,12,Alemania,3401,8957,2724,16,15098,2669,17767
2012,12,Francia,333,1593,252,8,2186,1503,3689
2012,12,Gran Bretaña,6568,18717,2526,604,28415,18660,47075
2012,12,Irlanda,217,535,70,0,822,611,1433
2012,12,Italia,219,1963,179,10,2371,1000,3371
2012,12,Suecia,603,4452,995,4,6054,2636,8690
2012,12,Noruega,160,2049,511,4,2724,1476,4200
2012,12,Dinamarca,138,1445,441,0,2024,1547,3571
2012,12,Finlandia,546,2027,665,4,3242,1442,4684
2012,12,Suiza,461,717,120,7,1305,297,1602
2012,12,Austria,248,643,82,0,973,361,1334
2012,12,Rusia,780,1869,408,175,3232,2534,5766
2012,12,Países del Este,433,3148,256,6,3843,854,4697
2012,12,Resto de Europa,299,1111,298,3,1711,731,2442
2012,12,Estados Unidos,75,138,11,2,226,66,292
2012,12,Resto de América,28,43,20,11,102,96,198
2012,12,Resto del Mundo,123,715,35,2,875,150,1025
2012,12,TOTAL,18848,61838,12545,904,94135,43833,137968
2012,13,España,29319,123373,56495,2053,211240,77416,288656
2012,13,Holanda,6836,31210,9123,190,47359,20894,68253
2012,13,Bélgica,14370,43670,3647,205,61892,8251,70143
2012,13,Alemania,40190,122682,34787,283,197942,32111,230053
2012,13,Francia,5728,25031,5636,357,36752,18938,55690
2012,13,Gran Bretaña,72379,252597,33412,8679,367067,226876,593943
2012,13,Irlanda,2740,6737,928,37,10442,10002,20444
2012,13,Italia,2947,22644,3125,227,28943,11006,39949
2012,13,Suecia,3054,29634,5067,384,38139,15365,53504
2012,13,Noruega,2079,14407,3195,645,20326,11429,31755
2012,13,Dinamarca,789,13756,3469,3481,21495,12730,34225
2012,13,Finlandia,2743,13731,3454,60,19988,10417,30405
2012,13,Suiza,6328,9160,2051,52,17591,3675,21266
2012,13,Austria,3425,7811,1125,24,12385,2376,14761
2012,13,Rusia,11568,26108,4751,2149,44576,36542,81118
2012,13,Países del Este,4700,36674,5147,358,46879,21225,68104
2012,13,Resto de Europa,4828,18791,5625,65,29309,10740,40049
2012,13,Estados Unidos,1377,1110,96,38,2621,951,3572
2012,13,Resto de América,475,1044,429,85,2033,945,2978
2012,13,Resto del Mundo,2066,4205,409,79,6759,3015,9774
2012,13,TOTAL,217941,804375,181971,19451,1223738,534904,1758642
2013,1,España,1422,3653,4198,40,9313,2743,12056
2013,1,Holanda,680,2509,692,12,3893,2368,6261
2013,1,Bélgica,1012,3695,369,30,5106,1030,6136
2013,1,Alemania,2823,8983,2463,18,14287,2812,17099
2013,1,Francia,732,1856,313,46,2947,2065,5012
2013,1,Gran Bretaña,6177,18540,2456,659,27832,15911,43743
2013,1,Irlanda,283,577,66,5,931,507,1438
2013,1,Italia,330,2849,226,5,3410,1053,4463
2013,1,Suecia,601,4898,726,40,6265,2602,8867
2013,1,Noruega,230,1672,453,113,2468,2051,4519
2013,1,Dinamarca,184,1455,598,501,2738,1619,4357
2013,1,Finlandia,517,1646,562,0,2725,1624,4349
2013,1,Suiza,406,535,167,12,1120,387,1507
2013,1,Austria,129,791,85,0,1005,288,1293
2013,1,Rusia,804,2142,286,180,3412,3043,6455
2013,1,Países del Este,243,2036,274,10,2563,1239,3802
2013,1,Resto de Europa,243,1016,288,13,1560,862,2422
2013,1,Estados Unidos,58,112,15,2,187,56,243
2013,1,Resto de América,29,81,17,5,132,64,196
2013,1,Resto del Mundo,122,395,37,5,559,143,702
2013,1,TOTAL,17025,59441,14291,1696,92453,42467,134920
2013,2,España,1229,3842,4015,41,9127,3235,12362
2013,2,Holanda,920,2910,672,23,4525,2728,7253
2013,2,Bélgica,1464,3162,281,2,4909,847,5756
2013,2,Alemania,3994,8644,2578,13,15229,2400,17629
2013,2,Francia,543,1809,353,18,2723,1815,4538
2013,2,Gran Bretaña,6768,18173,1934,768,27643,15132,42775
2013,2,Irlanda,333,534,71,7,945,740,1685
2013,2,Italia,141,1738,109,6,1994,870,2864
2013,2,Suecia,518,4670,888,74,6150,2779,8929
2013,2,Noruega,300,2017,463,138,2918,2201,5119
2013,2,Dinamarca,156,1867,658,437,3118,1769,4887
2013,2,Finlandia,644,2237,662,7,3550,1660,5210
